#  m  [GeV] ,  tau  [ps] ,  c ,  BR_theo(B+->K+  a)*BR_theo(a->  mu  mu) ,        BR_BaBar(B+->K+  a)*BR_BaBar(a->  mu  mu) ,  Allowed/excluded  (1/0) 

1.8076923076923077,3458.2832486199572,5.541020330009492e-05,9.001857381549034e-11,1.149699626446773e-06,1
1.8076923076923077,2156.4183937142884,7.017038286703822e-05,1.443647971056409e-10,3.104815031565381e-05,1
1.8076923076923077,1344.639050658689,8.886238162743407e-05,2.3152131976721874e-10,506410.25641540805,1
1.8076923076923077,838.4527318623838,0.00011253355826007646,3.7129698485031056e-10,1000000.0,1
1.8076923076923077,522.819002025735,0.00014251026703029977,5.954604750107428e-10,1000000.0,1
1.8076923076923077,326.00433123060424,0.00018047217668271703,9.54961788012001e-10,1000000.0,1
1.8076923076923077,203.27928369271015,0.00022854638641349906,1.5315147188052695e-09,1000000.0,1
1.8076923076923077,126.75289452451477,0.0002894266124716752,2.4561744375729976e-09,1000000.0,1
1.8076923076923077,79.03387595884386,0.0003665241237079626,3.939135454622246e-09,1000000.0,1
1.8076923076923077,49.2780212759018,0.00046415888336127773,6.317527369112889e-09,1000000.0,1
1.8076923076923077,30.723509127258858,0.0005878016072274912,1.0132078483075198e-08,1000000.0,1
1.8076923076923077,19.154001097348424,0.0007443803013251688,1.6250079868685537e-08,1000000.0,1
1.8076923076923077,11.940303907858896,0.0009426684551178855,2.6062605121782453e-08,1000000.0,1
1.8076923076923077,7.442837075523164,0.0011937766417144358,4.180081477768868e-08,1000000.0,1
1.8076923076923077,4.639096728273413,0.0015117750706156615,6.704323495932661e-08,1000000.0,1
1.8076923076923077,2.891400452986331,0.0019144819761699576,1.0752929939364201e-07,1000000.0,1
1.8076923076923077,1.802075430138389,0.0024244620170823282,1.7246404805259216e-07,1000000.0,1
1.8076923076923077,1.123149608618997,0.00307029062975785,2.76610504329785e-07,1000000.0,1
1.8076923076923077,0.7000204877406757,0.003888155180308085,4.43645275141438e-07,1000000.0,1
1.8076923076923077,0.4363135545212462,0.0049238826317067365,7.11540019423954e-07,1000000.0,1
1.8076923076923077,0.27196020270313503,0.006235507341273912,1.1411918579824095e-06,1000000.0,1
1.8076923076923077,0.16952447828460504,0.007896522868499725,1.83026419202866e-06,1000000.0,1
1.8076923076923077,0.10567686248251348,0.01,2.93538357399498e-06,1000000.0,1
1.8615384615384616,10228438.619300699,1e-06,2.921065829719241e-14,1000000.0,1
1.8615384615384616,6377950.414754775,1.2663801734674021e-06,4.684568027019839e-14,1000000.0,1
1.8615384615384616,3976975.668056794,1.6037187437513308e-06,7.512729562015728e-14,1000000.0,1
1.8615384615384616,2479846.1021261844,2.030917620904735e-06,1.2048305242835027e-13,1000000.0,1
1.8615384615384616,1546309.8621989244,2.571913809059347e-06,1.9322093018960733e-13,1000000.0,1
1.8615384615384616,964202.6544482303,3.257020655659783e-06,3.098720292414475e-13,1000000.0,1
1.8615384615384616,601229.2777020944,4.124626382901348e-06,4.969475861038345e-13,9.71443896194384e-09,1
1.8615384615384616,374896.96214730217,5.223345074266844e-06,7.969641703998442e-13,6.474678495911494e-09,1
1.8615384615384616,233767.28060539192,6.6147406412301455e-06,1.2781064086413414e-12,4.512267653938061e-09,1
1.8615384615384616,145765.76404519283,8.376776400682924e-06,2.0497232819660807e-12,3.312962097366286e-09,1
1.8615384615384616,90892.35375325581,1.0608183551394482e-05,3.287179845732712e-12,2.6389151652519634e-09,1
1.8615384615384616,56675.99843298924,1.3433993325988988e-05,5.271712439655069e-12,2.3604617029381526e-09,1
1.8615384615384616,35340.36488857317,1.7012542798525893e-05,8.454345340070853e-12,2.457093958250995e-09,1
1.8615384615384616,22036.514840690506,2.1544346900318823e-05,1.3558395355508006e-11,3.1273293842195516e-09,1
1.8615384615384616,13740.889256919256,2.7283333764867696e-05,2.1743861020482808e-11,5.544549950455866e-09,1
1.8615384615384616,8568.145671205777,3.455107294592218e-05,3.487105823768563e-11,1.5012608235352754e-08,1
1.8615384615384616,5342.6773892452975,4.37547937507418e-05,5.592342163770461e-11,7.879695891156548e-08,1
1.8615384615384616,3331.4339740215896,5.541020330009492e-05,8.968556856799683e-11,1.5325804056285877e-06,1
1.8615384615384616,2077.321263853692,7.017038286703822e-05,1.4383074574527807e-10,551282.0512822178,1
1.8615384615384616,1295.3178335355435,8.886238162743407e-05,2.3066484122415571e-10,551282.0512885529,1
1.8615384615384616,807.6983425836042,0.00011253355826007646,3.6992341227107477e-10,1000000.0,1
1.8615384615384616,503.6420156988324,0.00014251026703029977,5.932576095853283e-10,1000000.0,1
1.8615384615384616,314.04649416455044,0.00018047217668271703,9.514289497457685e-10,1000000.0,1
1.8615384615384616,195.82300799210094,0.00022854638641349906,1.525849005733705e-09,1000000.0,1
1.8615384615384616,122.10362533788022,0.0002894266124716752,2.447088457215952e-09,1000000.0,1
1.8615384615384616,76.13496433282347,0.0003665241237079626,3.9245654032363e-09,1000000.0,1
1.8615384615384616,47.470577852860366,0.00046415888336127773,6.294165788146048e-09,1000000.0,1
1.8615384615384616,29.59666329335218,0.0005878016072274912,1.0094626797411547e-08,1000000.0,1
1.8615384615384616,18.451534472058917,0.0007443803013251688,1.6190052949259198e-08,1000000.0,1
1.8615384615384616,11.502436156502561,0.0009426684551178855,2.596641913658092e-08,1000000.0,1
1.8615384615384616,7.169929016490287,0.0011937766417144358,4.164672728744237e-08,1000000.0,1
1.8615384615384616,4.469017249877339,0.0015117750706156615,6.679644553888392e-08,1000000.0,1
1.8615384615384616,2.785411533502265,0.0019144819761699576,1.071341008616538e-07,1000000.0,1
1.8615384615384616,1.7360280816274614,0.0024244620170823282,1.7183124791052044e-07,1000000.0,1
1.8615384615384616,1.081992003211288,0.00307029062975785,2.755972611967099e-07,1000000.0,1
1.8615384615384616,0.6743723351819598,0.003888155180308085,4.42022771801614e-07,1000000.0,1
1.8615384615384616,0.42032968848092445,0.0049238826317067365,7.089416310786015e-07,1000000.0,1
1.8615384615384616,0.26199852359930687,0.006235507341273912,1.1370300434820351e-06,1000000.0,1
1.8615384615384616,0.16331563712925876,0.007896522868499725,1.8235972302437097e-06,1000000.0,1
1.8615384615384616,0.10180681864368042,0.01,2.9247018721738926e-06,1000000.0,1
1.9153846153846155,9873176.871371344,1e-06,2.913937834979224e-14,1000000.0,1
1.9153846153846155,6156426.69079622,1.2663801734674021e-06,4.673136728189545e-14,1000000.0,1
1.9153846153846155,3838844.387126201,1.6037187437513308e-06,7.494396973661051e-14,1000000.0,1
1.9153846153846155,2393714.24026663,2.030917620904735e-06,1.201890492687072e-13,1000000.0,1
1.9153846153846155,1492602.2762756797,2.571913809059347e-06,1.9274943180153513e-13,1000000.0,1
1.9153846153846155,930713.2495890885,3.257020655659783e-06,3.091158784125914e-13,1000000.0,1
1.9153846153846155,580346.9344887985,4.124626382901348e-06,4.957349327791484e-13,9.009108875315238e-09,1
1.9153846153846155,361875.7614792468,5.223345074266844e-06,7.950194153607692e-13,6.0344973179672655e-09,1
1.9153846153846155,225647.90114352445,6.6147406412301455e-06,1.2749875680912603e-12,4.232968184858714e-09,1
1.9153846153846155,140702.91879634853,8.376776400682924e-06,2.044721537787299e-12,3.135107412120302e-09,1
1.9153846153846155,87735.41265860203,1.0608183551394482e-05,3.279158451958383e-12,2.528306215650068e-09,1
1.9153846153846155,54707.48527521723,1.3433993325988988e-05,5.258848372768231e-12,2.3088520790193485e-09,1
1.9153846153846155,34112.89684646042,1.7012542798525893e-05,8.433714976262677e-12,2.482762853728859e-09,1
1.9153846153846155,21271.12602872384,2.1544346900318823e-05,1.3525310007361125e-11,3.257341775575052e-09,1
1.9153846153846155,13263.630293894874,2.7283333764867696e-05,2.1690801309578256e-11,6.024627272907102e-09,1
1.9153846153846155,8270.550294831326,3.455107294592218e-05,3.478596509167495e-11,1.700938397941101e-08,1
1.9153846153846155,5157.111384830998,4.37547937507418e-05,5.578695544571317e-11,9.85320774159158e-08,1
1.9153846153846155,3215.7239810663314,5.541020330009492e-05,8.946671344900263e-11,1.987542878233305e-06,1
1.9153846153846155,2005.1700572843502,7.017038286703822e-05,1.4347975964651545e-10,596153.8461540716,1
1.9153846153846155,1250.327765360967,8.886238162743407e-05,2.3010194918994312e-10,596153.8461622312,1
1.9153846153846155,779.6446543812137,0.00011253355826007646,3.6902067287262717e-10,1000000.0,1
1.9153846153846155,486.1490592781522,0.00014251026703029977,5.918098346459601e-10,1000000.0,1
1.9153846153846155,303.1387360421603,0.00018047217668271703,9.491070773686182e-10,1000000.0,1
1.9153846153846155,189.02150531724214,0.00022854638641349906,1.5221253651648295e-09,1000000.0,1
1.9153846153846155,117.86263064372372,0.0002894266124716752,2.4411170503713138e-09,1000000.0,1
1.9153846153846155,73.4906183983329,0.0003665241237079626,3.91499028209938e-09,1000000.0,1
1.9153846153846155,45.82185188953782,0.00046415888336127773,6.278814622310415e-09,1000000.0,1
1.9153846153846155,28.5687675890527,0.0005878016072274912,1.00700212235377e-08,1000000.0,1
1.9153846153846155,17.810750822004856,0.0007443803013251688,1.6150626436321673e-08,1000000.0,1
1.9153846153846155,11.10301568995702,0.0009426684551178855,2.5903267418926994e-08,1000000.0,1
1.9153846153846155,6.920982652575528,0.0011937766417144358,4.1545610734818216e-08,1000000.0,1
1.9153846153846155,4.313870101248698,0.0015117750706156615,6.663459298721619e-08,1000000.0,1
1.9153846153846155,2.6887274296095183,0.0019144819761699576,1.0687509190333145e-07,1000000.0,1
1.9153846153846155,1.6757786625914755,0.0024244620170823282,1.7141681377085058e-07,1000000.0,1
1.9153846153846155,1.0444471475808677,0.00307029062975785,2.749341441305192e-07,1000000.0,1
1.9153846153846155,0.650975389156467,0.003888155180308085,4.4096166053662326e-07,1000000.0,1
1.9153846153846155,0.4057486835537196,0.0049238826317067365,7.072433902383268e-07,1000000.0,1
1.9153846153846155,0.25291110662624483,0.006235507341273912,1.1343115691644824e-06,1000000.0,1
1.9153846153846155,0.15765167346571185,0.007896522868499725,1.8192446361453602e-06,1000000.0,1
1.9153846153846155,0.09827638939070975,0.01,2.917731289079998e-06,1000000.0,1
1.9692307692307693,9551113.18291747,1e-06,2.911131186734105e-14,1000000.0,1
1.9692307692307693,5955603.641217083,1.2663801734674021e-06,4.6686356537393973e-14,1000000.0,1
1.9692307692307693,3713621.0269236797,1.6037187437513308e-06,7.487178516063868e-14,1000000.0,1
1.9692307692307693,2315631.121874957,2.030917620904735e-06,1.2007328550775765e-13,1000000.0,1
1.9692307692307693,1443913.4902724319,2.571913809059347e-06,1.9256377927938467e-13,1000000.0,1
1.9692307692307693,900353.3211262506,3.257020655659783e-06,3.0881814396023245e-13,641025.641025649,1
1.9692307692307693,561415.9786015461,4.124626382901348e-06,4.952574503988564e-13,8.358257443436164e-09,1
1.9692307692307693,350071.349832532,5.223345074266844e-06,7.942536677680483e-13,5.6269403398739375e-09,1
1.9692307692307693,218287.25139071466,6.6147406412301455e-06,1.273759523940726e-12,3.9735997498547425e-09,1
1.9692307692307693,136113.18003598572,8.376776400682924e-06,2.042752099385443e-12,2.973196836644224e-09,1
1.9692307692307693,84873.4774833862,1.0608183551394482e-05,3.276000024179117e-12,2.42544086417807e-09,1
1.9692307692307693,52922.92329608177,1.3433993325988988e-05,5.253783136575588e-12,2.261714168204458e-09,1
1.9692307692307693,33000.13171752621,1.7012542798525893e-05,8.42559174590169e-12,2.5091637674311833e-09,1
1.9692307692307693,20577.260322763137,2.1544346900318823e-05,1.3512282589840228e-11,3.4078032003264873e-09,1
1.9692307692307693,12830.969635859099,2.7283333764867696e-05,2.166990889381445e-11,6.536275365221861e-09,1
1.9692307692307693,8000.7642432489965,3.455107294592218e-05,3.475245927945589e-11,1.9019035249506268e-08,1
1.9692307692307693,4988.885923253715,4.37547937507418e-05,5.57332209262608e-11,1.3398212252354033e-07,1
1.9692307692307693,3110.8267128822004,5.541020330009492e-05,8.938053690549574e-11,2.4576581145283128e-06,1
1.9692307692307693,1939.76114787336,7.017038286703822e-05,1.4334155325017512e-10,641025.641025916,1
1.9692307692307693,1209.5418737633242,8.886238162743407e-05,2.2988029733643007e-10,641025.6410350255,1
1.9692307692307693,754.2124926589493,0.00011253355826007646,3.6866518993658607e-10,1000000.0,1
1.9692307692307693,470.2907628325179,0.00014251026703029977,5.912397122273489e-10,1000000.0,1
1.9692307692307693,293.2502720345654,0.00018047217668271703,9.481927276824971e-10,1000000.0,1
1.9692307692307693,182.85558000772247,0.00022854638641349906,1.520659024216202e-09,1000000.0,1
1.9692307692307693,114.01794162411154,0.0002894266124716752,2.4387657680537712e-09,1000000.0,1
1.9692307692307693,71.09337598986266,0.0003665241237079626,3.9112208956543425e-09,1000000.0,1
1.9692307692307693,44.32719158568975,0.00046415888336127773,6.2727742865587114e-09,1000000.0,1
1.9692307692307693,27.636922714063875,0.0005878016072274912,1.0060347539210103e-08,1000000.0,1
1.9692307692307693,17.22984356932047,0.0007443803013251688,1.613514596985492e-08,1000000.0,1
1.9692307692307693,10.740917136057403,0.0009426684551178855,2.5878516802396578e-08,1000000.0,1
1.9692307692307693,6.69529715579823,0.0011937766417144358,4.1506074742018065e-08,1000000.0,1
1.9692307692307693,4.1732189483733855,0.0015117750706156615,6.657148982042646e-08,1000000.0,1
1.9692307692307693,2.6010765290521642,0.0019144819761699576,1.067744328932115e-07,1000000.0,1
1.9692307692307693,1.621158113396278,0.0024244620170823282,1.7125629963193638e-07,1000000.0,1
1.9692307692307693,1.0104098143706408,0.00307029062975785,2.7467819561633414e-07,1000000.0,1
1.9692307692307693,0.6297641486232335,0.003888155180308085,4.40553457964429e-07,1000000.0,1
1.9692307692307693,0.39252976203657947,0.0049238826317067365,7.065921177969627e-07,1000000.0,1
1.9692307692307693,0.2446725615103377,0.006235507341273912,1.1332719719804638e-06,1000000.0,1
1.9692307692307693,0.1525167752187184,0.007896522868499725,1.817584253484808e-06,1000000.0,1
1.9692307692307693,0.09507572582672605,0.01,2.915077929316593e-06,1000000.0,1
2.023076923076923,9261841.93776961,1e-06,2.9134140949286944e-14,1000000.0,1
2.023076923076923,5775228.343755544,1.2663801734674021e-06,4.672296796357443e-14,1000000.0,1
2.023076923076923,3601147.877585625,1.6037187437513308e-06,7.493049958991229e-14,1000000.0,1
2.023076923076923,2245498.4068483617,2.030917620904735e-06,1.201674469356165e-13,1000000.0,1
2.023076923076923,1400182.1841443165,2.571913809059347e-06,1.9271478771874392e-13,1000000.0,1
2.023076923076923,873084.6328991601,3.257020655659783e-06,3.0906031900581083e-13,685897.4358974425,1
2.023076923076923,544412.5678527931,4.124626382901348e-06,4.956458310097618e-13,7.757589854845394e-09,1
2.023076923076923,339468.8603920583,5.223345074266844e-06,7.948765209079867e-13,5.2498416515425966e-09,1
2.023076923076923,211676.0611319455,6.6147406412301455e-06,1.2747584048745798e-12,3.732343629283645e-09,1
2.023076923076923,131990.76731318713,8.376776400682924e-06,2.0443540226404675e-12,2.8231482516240413e-09,1
2.023076923076923,82302.94382166961,1.0608183551394482e-05,3.278569056433348e-12,2.3296382817998003e-09,1
2.023076923076923,51320.06496410392,1.3433993325988988e-05,5.2579031364210526e-12,2.218495019830342e-09,1
2.023076923076923,32000.668050378288,1.7012542798525893e-05,8.432199053353539e-12,2.5356937784206883e-09,1
2.023076923076923,19954.04384530358,2.1544346900318823e-05,1.3522878818530933e-11,3.551852163226461e-09,1
2.023076923076923,12442.362374430177,2.7283333764867696e-05,2.1686902178953094e-11,7.065292932704832e-09,1
2.023076923076923,7758.447737066655,3.455107294592218e-05,3.477971151769206e-11,2.4837583423116346e-08,1
2.023076923076923,4837.789133522736,4.37547937507418e-05,5.577692533512475e-11,1.7026528072499406e-07,1
2.023076923076923,3016.6100559492106,5.541020330009492e-05,8.945062525375561e-11,2.9365068561919754e-06,1
2.023076923076923,1881.0121550539877,7.017038286703822e-05,1.4345395241219833e-10,685897.4358977305,1
2.023076923076923,1172.9087893572864,8.886238162743407e-05,2.300605478014969e-10,685897.4359065878,1
2.023076923076923,731.3698252826554,0.00011253355826007646,3.689542487565222e-10,1000000.0,1
2.023076923076923,456.04715223807625,0.00014251026703029977,5.91703261382602e-10,1000000.0,1
2.023076923076923,284.3686470940738,0.00018047217668271703,9.48936113655506e-10,1000000.0,1
2.023076923076923,177.31746586160492,0.00022854638641349906,1.5218512606160565e-09,1000000.0,1
2.023076923076923,110.56471612602886,0.0002894266124716752,2.440678165033815e-09,1000000.0,1
2.023076923076923,68.94021851841018,0.0003665241237079626,3.9142893737857985e-09,1000000.0,1
2.023076923076923,42.98471562363215,0.00046415888336127773,6.277700153192425e-09,1000000.0,1
2.023076923076923,26.799956573402785,0.0005878016072274912,1.0068260802569334e-08,1000000.0,1
2.023076923076923,16.708082820759337,0.0007443803013251688,1.6147870213399295e-08,1000000.0,1
2.023076923076923,10.415686216179996,0.0009426684551178855,2.589899846565838e-08,1000000.0,1
2.023076923076923,6.49258994027568,0.0011937766417144358,4.1539077535807784e-08,1000000.0,1
2.023076923076923,4.046888090269724,0.0015117750706156615,6.662471541993896e-08,1000000.0,1
2.023076923076923,2.5223496250071284,0.0019144819761699576,1.0686032581071744e-07,1000000.0,1
2.023076923076923,1.5720985687571492,0.0024244620170823282,1.713949495140094e-07,1000000.0,1
2.023076923076923,0.9798378301083128,0.00307029062975785,2.749019997393809e-07,1000000.0,1
2.023076923076923,0.610712402392044,0.003888155180308085,4.409146073521816e-07,1000000.0,1
2.023076923076923,0.3806566296131033,0.0049238826317067365,7.071746133207525e-07,1000000.0,1
2.023076923076923,0.23727275574986953,0.006235507341273912,1.1342109081632316e-06,1000000.0,1
2.023076923076923,0.14790463946703966,0.007896522868499725,1.8190967618876366e-06,1000000.0,1
2.023076923076923,0.09220090590338546,0.01,2.9175128262852156e-06,1000000.0,1
2.076923076923077,9005685.185317334,1e-06,2.921791525044506e-14,1000000.0,1
2.076923076923077,5615501.612543718,1.2663801734674021e-06,4.6857318380238856e-14,1000000.0,1
2.076923076923077,3501550.1569103603,1.6037187437513308e-06,7.51459598704547e-14,1000000.0,1
2.076923076923077,2183394.1748357303,2.030917620904735e-06,1.205129846237618e-13,1000000.0,1
2.076923076923077,1361457.0445125373,2.571913809059347e-06,1.9326893298000396e-13,1000000.0,1
2.076923076923077,848937.5434850347,3.257020655659783e-06,3.0994901213293234e-13,1.1275100026467122e-08,1
2.076923076923077,529355.6323544764,4.124626382901348e-06,4.970710447963789e-13,7.2048052900636755e-09,1
2.076923076923077,330080.09704185,5.223345074266844e-06,7.971621628720103e-13,4.900047972548785e-09,1
2.076923076923077,205821.69068660168,6.6147406412301455e-06,1.2784239314792217e-12,3.5083637928247385e-09,1
2.076923076923077,128340.27015935077,8.376776400682924e-06,2.050232495711227e-12,2.684351014881452e-09,1
2.076923076923077,80026.67347797586,1.0608183551394482e-05,3.2879964722210626e-12,2.240287580916088e-09,1
2.076923076923077,49900.694758458245,1.3433993325988988e-05,5.273022055600344e-12,2.1786548718093584e-09,1
2.076923076923077,31115.618557194568,1.7012542798525893e-05,8.456445536721295e-12,2.5616649000127067e-09,1
2.076923076923077,19402.170427740235,2.1544346900318823e-05,1.3561763331403895e-11,3.688565198020609e-09,1
2.076923076923077,12098.241147611314,2.7283333764867696e-05,2.174926193367918e-11,7.901919827441463e-09,1
2.076923076923077,7543.87054699372,3.455107294592218e-05,3.4879718858751594e-11,3.103398158084282e-08,1
2.076923076923077,4703.989230377017,4.37547937507418e-05,5.593730857876859e-11,2.0660014880304877e-07,1
2.076923076923077,2933.178899773298,5.541020330009492e-05,8.970783391477338e-11,4.348638437231638e-06,1
2.076923076923077,1828.9884819251406,7.017038286703822e-05,1.4386644060751882e-10,730769.230769607,1
2.076923076923077,1140.4692935788546,8.886238162743407e-05,2.3072205831340996e-10,730769.2307777894,1
2.076923076923077,711.1420809785297,0.00011253355826007646,3.7001511721371563e-10,1000000.0,1
2.076923076923077,443.43408320643704,0.00014251026703029977,5.934045850943716e-10,1000000.0,1
2.076923076923077,276.50374788012516,0.00018047217668271703,9.51664562065786e-10,1000000.0,1
2.076923076923077,172.41332775739784,0.00022854638641349906,1.5262270226752245e-09,1000000.0,1
2.076923076923077,107.50679853194603,0.0002894266124716752,2.447696133025645e-09,1000000.0,1
2.076923076923077,67.03354361240399,0.0003665241237079626,3.925545932703842e-09,1000000.0,1
2.076923076923077,41.79591964243884,0.00046415888336127773,6.295757737555725e-09,1000000.0,1
2.076923076923077,26.05880242953279,0.0005878016072274912,1.0097234246236557e-08,1000000.0,1
2.076923076923077,16.246051151544687,0.0007443803013251688,1.6194370054374848e-08,1000000.0,1
2.076923076923077,10.12768675774151,0.0009426684551178855,2.5973648229773104e-08,1000000.0,1
2.076923076923077,6.313088323829381,0.0011937766417144358,4.165895298513172e-08,1000000.0,1
2.076923076923077,3.9350196088088376,0.0015117750706156615,6.681726344549486e-08,1000000.0,1
2.076923076923077,2.4526355479356625,0.0019144819761699576,1.0716965680860916e-07,1000000.0,1
2.076923076923077,1.5286555734528966,0.0024244620170823282,1.718919363587356e-07,1000000.0,1
2.076923076923077,0.9527659262576142,0.00307029062975785,2.757004817127634e-07,1000000.0,1
2.076923076923077,0.5938418650236432,0.003888155180308085,4.4219738546942827e-07,1000000.0,1
2.076923076923077,0.37014285974042466,0.0049238826317067365,7.092351499961645e-07,1000000.0,1
2.076923076923077,0.23072017175507173,0.006235507341273912,1.137520215108301e-06,1000000.0,1
2.076923076923077,0.1438205656280877,0.007896522868499725,1.8244106870799379e-06,1000000.0,1
2.076923076923077,0.08965523954088674,0.01,2.9260441353513392e-06,1000000.0,1
2.1307692307692303,8783979.334668875,1e-06,2.937638166840311e-14,1000000.0,1
2.1307692307692303,5477256.766461394,1.2663801734674021e-06,4.7111453944727385e-14,1000000.0,1
2.1307692307692303,3415347.481496405,1.6037187437513308e-06,7.555352183804684e-14,1000000.0,1
2.1307692307692303,2129642.4331478085,2.030917620904735e-06,1.2116659938880636e-13,1000000.0,1
2.1307692307692303,1327940.1063728384,2.571913809059347e-06,1.9431714722572912e-13,1000000.0,1
2.1307692307692303,828038.0319530612,3.257020655659783e-06,3.116300529555671e-13,1.0432240390225672e-08,1
2.1307692307692303,516323.7264469434,4.124626382901348e-06,4.997669614451928e-13,6.6968104950946456e-09,1
2.1307692307692303,321954.0423977759,5.223345074266844e-06,8.014856548629245e-13,4.5757753895611456e-09,1
2.1307692307692303,200754.68320004572,6.6147406412301455e-06,1.2853575964433026e-12,3.300425754878033e-09,1
2.1307692307692303,125180.73377447251,8.376776400682924e-06,2.061352143716333e-12,2.5556291615772123e-09,1
2.1307692307692303,78056.54210003206,1.0608183551394482e-05,3.3058292589757104e-12,2.156845808934975e-09,1
2.1307692307692303,48672.21774729858,1.3433993325988988e-05,5.301620826984466e-12,2.1416472169312505e-09,1
2.1307692307692303,30349.600672963246,1.7012542798525893e-05,8.50230991487721e-12,2.586240610478967e-09,1
2.1307692307692303,18924.519274366445,2.1544346900318823e-05,1.3635316875317233e-11,3.816630061513592e-09,1
2.1307692307692303,11800.401284686091,2.7283333764867696e-05,2.186722108342785e-11,8.756618820857896e-09,1
2.1307692307692303,7358.152151276743,3.455107294592218e-05,3.506889204228791e-11,3.7100570502469206e-08,1
2.1307692307692303,4588.184264680509,4.37547937507418e-05,5.624068888150893e-11,2.6132009806546426e-07,1
2.1307692307692303,2860.968513900962,5.541020330009492e-05,9.019436995264235e-11,6.407410779815441e-06,1
2.1307692307692303,1783.9615405971472,7.017038286703822e-05,1.4464670618406137e-10,775641.0256414267,1
2.1307692307692303,1112.3926251742953,8.886238162743407e-05,2.3197338217159614e-10,775641.0256488908,1
2.1307692307692303,693.6347882925613,0.00011253355826007646,3.720218848607176e-10,1000000.0,1
2.1307692307692303,432.51735783342343,0.00014251026703029977,5.966228755996723e-10,1000000.0,1
2.1307692307692303,269.69660513778484,0.00018047217668271703,9.568258228801847e-10,1000000.0,1
2.1307692307692303,168.16875036169236,0.00022854638641349906,1.5345043864458536e-09,1000000.0,1
2.1307692307692303,104.86014220981816,0.0002894266124716752,2.4609712931875837e-09,1000000.0,1
2.1307692307692303,65.3832991380025,0.0003665241237079626,3.946837523970079e-09,1000000.0,1
2.1307692307692303,40.76700684838534,0.00046415888336127773,6.329909217042147e-09,1000000.0,1
2.1307692307692303,25.41732854345833,0.0005878016072274912,1.015201881035403e-08,1000000.0,1
2.1307692307692303,15.846160870105644,0.0007443803013251688,1.628226564661374e-08,1000000.0,1
2.1307692307692303,9.878423184429392,0.0009426684551178855,2.6114688733062413e-08,1000000.0,1
2.1307692307692303,6.157730576758225,0.0011937766417144358,4.1885306798459425e-08,1000000.0,1
2.1307692307692303,3.83819870306503,0.0015117750706156615,6.718058338977324e-08,1000000.0,1
2.1307692307692303,2.3922992972924795,0.0019144819761699576,1.0775287502824152e-07,1000000.0,1
2.1307692307692303,1.491056787918271,0.0024244620170823282,1.7282818795324498e-07,1000000.0,1
2.1307692307692303,0.9293361012203318,0.00307029062975785,2.772034611039649e-07,1000000.0,1
2.1307692307692303,0.5792411040564337,0.003888155180308085,4.446100384513064e-07,1000000.0,1
2.1307692307692303,0.36104369283935067,0.0049238826317067365,7.131077727998645e-07,1000000.0,1
2.1307692307692303,0.2250492626205135,0.006235507341273912,1.1437357170061169e-06,1000000.0,1
2.1307692307692303,0.14028604126954058,0.007896522868499725,1.8343854943675895e-06,1000000.0,1
2.1307692307692303,0.08745212764003384,0.01,2.942050408619285e-06,1000000.0,1
2.184615384615385,8599509.082440564,1e-06,2.962900767632645e-14,1000000.0,1
2.184615384615385,5362230.205127802,1.2663801734674021e-06,4.751659500866493e-14,1000000.0,1
2.184615384615385,3343622.584600857,1.6037187437513308e-06,7.620325415581722e-14,1000000.0,1
2.184615384615385,2084918.3209017052,2.030917620904735e-06,1.2220858728438875e-13,1000000.0,1
2.184615384615385,1300052.3532171207,2.571913809059347e-06,1.959882027424607e-13,1000000.0,1
2.184615384615385,810648.6028684558,3.257020655659783e-06,3.143099560040106e-13,9.660851234001234e-09,1
2.184615384615385,505480.53504433634,4.124626382901348e-06,5.040647721810776e-13,6.228128006737361e-09,1
2.184615384615385,315192.7623080024,5.223345074266844e-06,8.083781344603869e-13,4.275653670590865e-09,1
2.184615384615385,196538.68190662077,6.6147406412301455e-06,1.2964111950705107e-12,3.1075281632175585e-09,1
2.184615384615385,122551.84294384014,8.376776400682924e-06,2.079079006780018e-12,2.4356169142043245e-09,1
2.184615384615385,76417.29516463017,1.0608183551394482e-05,3.334258160925512e-12,2.0826784340610005e-09,1
2.184615384615385,47650.06399063846,1.3433993325988988e-05,5.3472127883494735e-12,2.1068886380783185e-09,1
2.184615384615385,29712.235822728944,1.7012542798525893e-05,8.575426593961125e-12,2.6083397958322075e-09,1
2.184615384615385,18527.089831629564,2.1544346900318823e-05,1.375257545426593e-11,3.98324204102201e-09,1
2.184615384615385,11552.583744690333,2.7283333764867696e-05,2.205527084036789e-11,9.559363169902117e-09,1
2.184615384615385,7203.625227469632,3.455107294592218e-05,3.537047090496753e-11,4.2879269140699775e-08,1
2.184615384615385,4491.828779035992,4.37547937507418e-05,5.672433642549963e-11,3.3213171434655413e-07,1
2.184615384615385,2800.885879240944,5.541020330009492e-05,9.09700043089841e-11,8.455654375102747e-06,1
2.184615384615385,1746.4968794797212,7.017038286703822e-05,1.4589060505312687e-10,820512.8205131736,1
2.184615384615385,1089.0314320620785,8.886238162743407e-05,2.3396824563442577e-10,820512.8205199419,1
2.184615384615385,679.0678408758378,0.00011253355826007646,3.7522108624545534e-10,1000000.0,1
2.184615384615385,423.4340907350948,0.00014251026703029977,6.017535072202143e-10,1000000.0,1
2.184615384615385,264.03271653710965,0.00018047217668271703,9.650539711768108e-10,1000000.0,1
