#  m  [GeV] ,  tau  [ps] ,  c ,  c_eff(theo) ,  c_eff(exp)^upper ,    c_eff(exp)^lower ,                c_eff(exp)^upper  converted ,    c_eff(exp)^lower  converted ,  allowed/excluded  (1/0)
0.035313,2.4797258590877314,29.763514416313193,29.78824870676142,0.00033982,5.107507651109411e-06,11.638835,0.17493213705049732,1
0.035313,0.7381347446391366,54.555947811685144,54.60127917925683,0.00033982,5.107507651109411e-06,11.638835,0.17493213705049732,1
0.035313,0.2197420500843344,100.0,100.08308155918533,0.00033982,5.107507651109411e-06,11.638835,0.17493213705049732,1
0.038035,1761040982.158966,0.001,0.0010008292534490902,0.0002864,4.817960653409091e-06,9.8092,0.16501515237926137,1
0.038035,524147686.6355897,0.0018329807108324356,0.0018345007164089439,0.0002864,4.817960653409091e-06,9.8092,0.16501515237926137,1
0.038035,156004772.30802205,0.003359818286283781,0.003362604427185473,0.0002864,4.817960653409091e-06,9.8092,0.16501515237926137,1
0.038035,46432502.92939739,0.006158482110660267,0.00616358905318824,0.0002864,4.817960653409091e-06,9.8092,0.16501515237926137,1
0.038035,13819944.736421693,0.011288378916846888,0.011297739843976742,0.0002864,4.817960653409091e-06,9.8092,0.16501515237926137,1
0.038035,4113301.2767904825,0.02069138081114789,0.02070853920991933,0.0002864,4.817960653409091e-06,9.8092,0.16501515237926137,1
0.038035,1224263.0507493236,0.0379269019073225,0.03795835292073518,0.0002864,4.817960653409091e-06,9.8092,0.16501515237926137,1
0.038035,364383.7408319868,0.06951927961775606,0.0695769287153002,0.0002864,4.817960653409091e-06,9.8092,0.16501515237926137,1
0.038035,108453.43681036268,0.12742749857031335,0.1275331682342807,0.0002864,4.817960653409091e-06,9.8092,0.16501515237926137,1
0.038035,32279.58142498563,0.23357214690901212,0.23376583725165434,0.0002864,4.817960653409091e-06,9.8092,0.16501515237926137,0
0.038035,9607.561844019412,0.42813323987193913,0.4284882699103185,0.0002864,4.817960653409091e-06,9.8092,0.16501515237926137,0
0.038035,2859.568764519539,0.7847599703514607,0.7854107302353048,0.0002864,4.817960653409091e-06,9.8092,0.16501515237926137,0
0.038035,851.1263743652466,1.438449888287663,1.4396427014152748,0.0002864,4.817960653409091e-06,9.8092,0.16501515237926137,0
0.038035,252.933814530562,2.636650898730358,2.6388393328251296,0.0002864,4.817960653409091e-06,9.8092,0.16501515237926137,0
0.038035,75.27843901826171,4.832930238571752,4.836941860619438,0.0002864,4.817960653409091e-06,9.8092,0.16501515237926137,0
0.038035,22.404819810013773,8.858667904100823,8.866022285606139,0.0002864,4.817960653409091e-06,9.8092,0.16501515237926137,0
0.038035,6.6688713074876524,16.23776739188721,16.251251051807657,0.0002864,4.817960653409091e-06,9.8092,0.16501515237926137,1
0.038035,1.9845674225673058,29.763514416313193,29.788220363834,0.0002864,4.817960653409091e-06,9.8092,0.16501515237926137,1
